# model_name: gpt-4
# embedding_model_name: 'openai:'
# generate_background: true
# task_started: '2023-09-01 11:38:07.349094'
# task_finished: null
# executed_on: 'Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT
#   2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64'
# agent: dae
# extractor: BasicExtractor
# method: null
# source_db_path: db
# target_db_path: db
# source_collection: ont_cl
# num_training: null
# num_testing: 50
# num_validation: 0
# stratified_collection:
#   source: null
#   training_set: null
#   testing_set: null
#   validation_set: null
#   training_set_collection: ont_cl_training
#   testing_set_collection: ont_cl_testing
#   validation_set_collection: null
# fields_to_mask:
# - id
# - original_id
# fields_to_predict:
# - relationships
# report_path: null
# working_directory: results
# results: null
masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives
MatrixD1MediumSpinyNeuron	matrix D1 medium spiny neuron	A DRD1-expressing medium spiny neuron that is part of a matrix compartment of dorsal striatum.		[{'predicate': 'subClassOf', 'target': 'DirectPathwayMediumSpinyNeuron'}]		CL:4030043	[{'predicate': 'Expresses', 'target': 'DRD1'}, {'predicate': 'PartOf', 'target': 'MatrixCompartmentOfDorsalStriatum'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1
LungResidentMemoryCD4Positive_alphaBetaTCell	lung resident memory CD4-positive, alpha-beta T cell	An alpha-beta CD4 T cell that resides in the lung.		[{'predicate': 'PartOf', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'CD4Positive_alphaBetaMemoryTCell'}]		CL:4033038	[{'predicate': 'LocatedIn', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'CD4Positive_alphaBetaTCell'}, {'predicate': 'subClassOf', 'target': 'MemoryTCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	2
BronchiolarSmoothMuscleCell	bronchiolar smooth muscle cell	A smooth muscle cell that is part of a bronchiole.		[{'predicate': 'PartOf', 'target': 'SmoothMuscleTissueOfBronchiole'}, {'predicate': 'subClassOf', 'target': 'TracheobronchialSmoothMuscleCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'SmoothMuscleCell'}, {'predicate': 'PartOf', 'target': 'Bronchiole'}]	CL:4033017	[{'predicate': 'PartOf', 'target': 'Bronchiole'}, {'predicate': 'subClassOf', 'target': 'SmoothMuscleCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2
MucusSecretingCellOfTracheobronchialTreeSubmucosalGland	mucus secreting cell of tracheobronchial tree submucosal gland	A mucus secreting cell of a submucosal gland of the tracheobronchial tree.		[{'predicate': 'PartOf', 'target': 'AirwaySubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'ExocrineCell'}, {'predicate': 'subClassOf', 'target': 'MucusSecretingCell'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfTracheobronchialTree'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'MucusSecretingCell'}, {'predicate': 'PartOf', 'target': 'TracheobronchialTree'}, {'predicate': 'PartOf', 'target': 'AirwaySubmucosalGland'}]	CL:4033037	[{'predicate': 'PartOf', 'target': 'TracheobronchialTree'}, {'predicate': 'PartOf', 'target': 'AirwaySubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'MucusSecretingCell'}]	0.6666666666666666	0.5	0.5714285714285715	0.4	0.0	2	0	1	2
StriosomalD2MediumSpinyNeuron	striosomal D2 medium spiny neuron	A DRD2-expressing medium spiny neuron that is part of a striosome of dorsal striatum.		[{'predicate': 'subClassOf', 'target': 'IndirectPathwayMediumSpinyNeuron'}]		CL:4030049	[{'predicate': 'Expresses', 'target': 'D2_dopamineReceptor'}, {'predicate': 'PartOf', 'target': 'StriosomeOfDorsalStriatum'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1
IslandOfCallejaGranuleCell	Island of Calleja granule cell	A DRD1-expressing, medium spiny neuron-like granule cell that is part of an Island of Calleja.		[{'predicate': 'Expresses', 'target': 'D1A_dopamineReceptor'}, {'predicate': 'subClassOf', 'target': 'GranuleCell'}, {'predicate': 'subClassOf', 'target': 'StriatumNeuron'}]		CL:4030053	[{'predicate': 'Expresses', 'target': 'DopamineReceptorD1'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}, {'predicate': 'PartOf', 'target': 'IslandOfCalleja'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	3
RetinalAstrocyte	retinal astrocyte	A star-shaped glial cell that is part of some retina. This cell links neurons to blood vessels and may provide structural and physiological support to optic nerve head axons.		[{'predicate': 'PartOf', 'target': 'Retina'}, {'predicate': 'subClassOf', 'target': 'Astrocyte'}, {'predicate': 'subClassOf', 'target': 'RetinalCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Astrocyte'}, {'predicate': 'PartOf', 'target': 'Retina'}]	CL:4033015	[{'predicate': 'PartOf', 'target': 'Retina'}, {'predicate': 'subClassOf', 'target': 'Astrocyte'}]	1.0	0.6666666666666666	0.8	0.6666666666666666	0.0	2	0	0	1
IntermediateCellOfUrothelium	intermediate cell of urothelium	A urothelial cell that is part of the regenerative layer(s) of cells directly superficial to basal cells in urothelium. The layer of intermediate cells in the urothelium ranges from one to several layers thick depending on the species with intermediate cells attached to adjacent cell layers and one another via desmosomes.		[{'predicate': 'subClassOf', 'target': 'UrothelialCell'}]		CL:4030055	[{'predicate': 'PartOf', 'target': 'Urothelium'}, {'predicate': 'SubClassOf', 'target': 'UrothelialCell'}, {'predicate': 'AttachedTo', 'target': 'Desmosomes'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1
LungPerichondrialFibroblast	lung perichondrial fibroblast	A perichondrial fibroblast that is part of the lung.		[{'predicate': 'subClassOf', 'target': 'FibroblastOfLung'}, {'predicate': 'subClassOf', 'target': 'PerichondrialFibroblast'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'PerichondrialFibroblast'}, {'predicate': 'PartOf', 'target': 'Lung'}]	CL:4033026	[{'predicate': 'PartOf', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'PerichondrialFibroblast'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
DiffuseBipolar1Cell	diffuse bipolar 1 cell	An OFF diffuse bipolar cell that makes synaptic contact with both L/M and S-cone photoreceptors and only minimal contact with rod photoreceptors.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033027	[{'predicate': 'HasSynapticContactWith', 'target': 'LMConePhotoreceptors'}, {'predicate': 'HasSynapticContactWith', 'target': 'SConePhotoreceptors'}, {'predicate': 'HasMinimalContactWith', 'target': 'RodPhotoreceptors'}, {'predicate': 'subClassOf', 'target': 'OFFDiffuseBipolarCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	4	1
ChorionicGirdleCell	chorionic girdle cell	A horse-specific, highly invasive trophoblast cell that invades the endometrium where it forms endometrial cups.		[{'predicate': 'subClassOf', 'target': 'ChorionicTrophoblastCell'}]		CL:4040001	[{'predicate': 'PartOf', 'target': 'ChorionMembrane'}, {'predicate': 'subClassOf', 'target': 'TrophoblastCell'}, {'predicate': 'FoundInTaxon', 'target': 'Equus caballus'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1
FetalPreTypeIIPneumocyte	fetal pre-type II pneumocyte	Precursor of type II pneumocyte. These cells do not have lamellar bodies, which are a marker of type II pneumocyte maturity.		[{'predicate': 'subClassOf', 'target': 'Pneumocyte'}]		CL:4040003	[{'predicate': 'DevelopsInto', 'target': 'TypeIIPneumocyte'}, {'predicate': 'LacksIntracellularPart', 'target': 'LamellarBody'}, {'predicate': 'subClassOf', 'target': 'LungCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1
LateSpermatid	late spermatid	A spermatid in a late stage of maturation that has an elongated morphology and is transcriptionally inert when the acrosome is fully developed.		[{'predicate': 'PartOf', 'target': 'MaleReproductiveSystem'}, {'predicate': 'DevelopsFrom', 'target': 'EarlySpermatid'}, {'predicate': 'CapableOf', 'target': 'SpermatidDevelopment'}, {'predicate': 'subClassOf', 'target': 'Spermatid'}]		CL:4030037	[{'predicate': 'DevelopsFrom', 'target': 'Spermatid'}, {'predicate': 'subClassOf', 'target': 'AnimalCell'}, {'predicate': 'HasCharacteristic', 'target': 'ElongatedMorphology'}, {'predicate': 'HasCharacteristic', 'target': 'TranscriptionallyInert'}, {'predicate': 'HasPart', 'target': 'FullyDevelopedAcrosome'}]	0.0	0.0	0.0	0.0	0.0	0	0	5	4
DentalPulpStemCell	dental pulp stem cell	A dental pulp cell that possesses stem-cell-like qualities, including self-renewal capability and multi-lineage differentiation.		[{'predicate': 'subClassOf', 'target': 'StemCell'}, {'predicate': 'subClassOf', 'target': 'DentalPulpCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'StemCell'}, {'predicate': 'PartOf', 'target': 'DentalPulp'}]	CL:4030035	[{'predicate': 'PartOf', 'target': 'DentalPulp'}, {'predicate': 'subClassOf', 'target': 'StemCell'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
